0.010001 1 -0
0.110001 1 1.74897
0.110001 2 0.0727846
0.210001 1 2.30794
0.210001 2 0.114677
0.310001 1 2.49387
0.310001 2 0.124546
0.410001 1 2.59135
0.410001 2 0.129159
0.510001 1 2.64605
0.510001 2 0.131832
0.610001 1 2.68254
0.610001 2 0.133576
0.710001 1 2.7086
0.710001 2 0.134803
0.810001 1 2.7303
0.810001 2 0.135715
0.910001 1 2.74526
0.910001 2 0.136417
1.01 1 2.75724
1.01 2 0.136976
1.11 1 2.76703
1.11 2 0.137431
1.21 1 2.7752
1.21 2 0.137809
1.31 1 2.7834
1.31 2 0.138127
1.41 1 2.78923
1.41 2 0.138399
1.51 1 2.79428
1.51 2 0.138634
1.61 1 2.7987
1.61 2 0.13884
1.71 1 2.80261
1.71 2 0.13902
1.81 1 2.80699
1.81 2 0.139181
1.91 1 2.81005
1.91 2 0.139239
2.01 1 2.8268
2.01 2 0.139372
2.11 1 2.82941
2.11 2 0.139493
2.21 1 2.83179
2.21 2 0.139529
2.31 1 2.83395
2.31 2 0.139632
2.41 1 2.83593
2.41 2 0.139659
2.51 1 2.83775
2.51 2 0.139749
2.61 1 2.83943
2.61 2 0.139831
2.71 1 2.84099
2.71 2 0.139848
2.81 1 2.84243
2.81 2 0.139921
2.91 1 2.84377
2.91 2 0.139934
3.01 1 2.84502
3.01 2 0.139999
3.11 1 2.84619
3.11 2 0.14006
3.21 1 2.84729
3.21 2 0.140067
3.31 1 2.84832
3.31 2 0.140122
3.41 1 2.84929
3.41 2 0.140127
3.51 1 2.8502
3.51 2 0.140178
3.61 1 2.85062
3.61 2 0.140225
3.71 1 2.85101
3.71 2 0.140227
3.81 1 2.85138
3.81 2 0.14027
3.91 1 2.85214
3.91 2 0.140629
4.01 1 2.85247
4.01 2 0.140661
4.11 1 2.85278
4.11 2 0.140691
4.21 1 2.85307
4.21 2 0.140719
4.31 1 2.85335
4.31 2 0.140746
4.41 1 2.85399
4.41 2 0.140772
4.51 1 2.85423
4.51 2 0.140796
4.61 1 2.85447
4.61 2 0.14082
4.71 1 2.8547
4.71 2 0.140843
4.81 1 2.85525
4.81 2 0.140864
4.91 1 2.85545
4.91 2 0.140885
5.01 1 2.85564
5.01 2 0.140905
5.11 1 2.85583
5.11 2 0.140924
5.21 1 2.85601
5.21 2 0.140942
5.31 1 2.85649
5.31 2 0.14096
5.41 1 2.85665
5.41 2 0.140977
5.51 1 2.8568
5.51 2 0.140993
5.61 1 2.85695
5.61 2 0.141009
5.71 1 2.86207
5.71 2 0.140997
5.81 1 2.8624
5.81 2 0.141012
5.91 1 2.86271
5.91 2 0.141
6.01 1 2.86302
6.01 2 0.141014
6.11 1 2.86332
6.11 2 0.141028
6.21 1 2.86361
6.21 2 0.141017
6.31 1 2.86389
6.31 2 0.14103
6.41 1 2.86416
6.41 2 0.141019
6.51 1 2.86442
6.51 2 0.141032
6.61 1 2.86467
6.61 2 0.141045
6.71 1 2.86492
6.71 2 0.141034
6.81 1 2.86516
6.81 2 0.141046
6.91 1 2.86539
6.91 2 0.141035
7.01 1 2.86561
7.01 2 0.141047
7.11 1 2.86583
7.11 2 0.141059
7.21 1 2.86604
7.21 2 0.141048
7.31 1 2.86603
7.31 2 0.14106
7.41 1 2.86624
7.41 2 0.141049
7.51 1 2.86622
7.51 2 0.14106
7.61 1 2.86621
7.61 2 0.141071
7.71 1 2.86619
7.71 2 0.141243
7.81 1 2.86618
7.81 2 0.141251
7.91 1 2.86637
7.91 2 0.141259
8.01 1 2.86635
8.01 2 0.141267
8.11 1 2.86634
8.11 2 0.141274
8.21 1 2.86632
8.21 2 0.141282
8.31 1 2.86631
8.31 2 0.141289
8.41 1 2.86649
8.41 2 0.141296
8.51 1 2.86647
8.51 2 0.141302
8.61 1 2.86646
8.61 2 0.141309
8.71 1 2.86644
8.71 2 0.141316
8.81 1 2.86643
8.81 2 0.141322
8.91 1 2.86659
8.91 2 0.141328
9.01 1 2.86658
9.01 2 0.141334
9.11 1 2.86656
9.11 2 0.14134
9.21 1 2.86654
9.21 2 0.141346
9.31 1 2.8667
9.31 2 0.141352
9.41 1 2.86668
9.41 2 0.14134
9.51 1 2.86966
9.51 2 0.141346
9.61 1 2.86978
9.61 2 0.141351
9.71 1 2.8699
9.71 2 0.141341
9.81 1 2.87001
9.81 2 0.141346
9.91 1 2.87012
9.91 2 0.141336
10.01 1 2.87023
10.01 2 0.141341
10.11 1 2.85725
10.11 2 0.140756
10.21 1 2.83441
10.21 2 0.13991
10.31 1 2.81202
10.31 2 0.138801
10.41 1 2.78992
10.41 2 0.137715
10.51 1 2.77391
10.51 2 0.13665
10.61 1 2.75272
10.61 2 0.135606
10.71 1 2.73195
10.71 2 0.134582
10.81 1 2.71157
10.81 2 0.133573
10.91 1 2.69159
10.91 2 0.132838
11.01 1 2.67198
11.01 2 0.131868
11.11 1 2.65262
11.11 2 0.130915
11.21 1 2.63854
11.21 2 0.129981
11.31 1 2.61992
11.31 2 0.129063
11.41 1 2.60164
11.41 2 0.128157
11.51 1 2.58369
11.51 2 0.127498
11.61 1 2.56607
11.61 2 0.126626
11.71 1 2.54859
11.71 2 0.125769
11.81 1 2.53597
11.81 2 0.124927
11.91 1 2.51919
11.91 2 0.1241
12.01 1 2.50269
12.01 2 0.123288
12.11 1 2.48648
12.11 2 0.122687
12.21 1 2.47055
12.21 2 0.121899
12.31 1 2.45489
12.31 2 0.121124
12.41 1 2.43918
12.41 2 0.120362
12.51 1 2.42811
12.51 2 0.119613
12.61 1 2.41315
12.61 2 0.118876
12.71 1 2.39844
12.71 2 0.118144
12.81 1 2.38397
12.81 2 0.117615
12.91 1 2.36973
12.91 2 0.116911
13.01 1 2.35556
13.01 2 0.116218
13.11 1 2.34536
13.11 2 0.115536
13.21 1 2.33174
13.21 2 0.114865
13.31 1 2.31832
13.31 2 0.114204
13.41 1 2.30512
13.41 2 0.113715
13.51 1 2.29212
13.51 2 0.113072
13.61 1 2.27932
13.61 2 0.112439
13.71 1 2.26985
13.71 2 0.111816
13.81 1 2.25739
13.81 2 0.111202
13.91 1 2.24511
13.91 2 0.110597
14.01 1 2.23302
14.01 2 0.109993
14.11 1 2.22111
14.11 2 0.10956
14.21 1 2.20937
14.21 2 0.10898
14.31 1 2.19763
14.31 2 0.108408
14.41 1 2.18923
14.41 2 0.107844
14.51 1 2.17795
14.51 2 0.107288
14.61 1 2.16684
14.61 2 0.106732
14.71 1 2.15588
14.71 2 0.106335
14.81 1 2.14507
14.81 2 0.1058
14.91 1 2.13426
14.91 2 0.105274
15.01 1 2.12652
15.01 2 0.104754
15.11 1 2.11612
15.11 2 0.104242
15.21 1 2.10586
15.21 2 0.103736
15.31 1 2.09575
15.31 2 0.103362
15.41 1 2.08577
15.41 2 0.102869
15.51 1 2.07592
15.51 2 0.102382
15.61 1 2.06588
15.61 2 0.101902
15.71 1 2.05901
15.71 2 0.101428
15.81 1 2.04952
15.81 2 0.10096
15.91 1 2.04015
15.91 2 0.10049
16.01 1 2.03091
16.01 2 0.100157
16.11 1 2.02178
16.11 2 0.0997056
16.21 1 2.01259
16.21 2 0.0992604
16.31 1 2.00609
16.31 2 0.0988208
16.41 1 1.99728
16.41 2 0.0983869
16.51 1 1.98859
16.51 2 0.0979584
16.61 1 1.98
16.61 2 0.0976405
16.71 1 1.97152
16.71 2 0.0972214
16.81 1 1.96314
16.81 2 0.0968075
16.91 1 1.95693
16.91 2 0.0963986
17.01 1 1.94873
17.01 2 0.0959948
17.11 1 1.94064
17.11 2 0.0955959
17.21 1 1.93264
17.21 2 0.0951928
17.31 1 1.92473
17.31 2 0.0949094
17.41 1 1.91693
17.41 2 0.0945235
17.51 1 1.90903
17.51 2 0.0941423
17.61 1 1.90349
17.61 2 0.0937656
17.71 1 1.89593
17.71 2 0.0933933
17.81 1 1.88846
17.81 2 0.0930163
17.91 1 1.88108
17.91 2 0.0927522
18.01 1 1.87378
18.01 2 0.0923917
18.11 1 1.86644
18.11 2 0.0920354
18.21 1 1.86122
18.21 2 0.0916831
18.31 1 1.85415
18.31 2 0.0913348
18.41 1 1.84716
18.41 2 0.0909905
18.51 1 1.84025
18.51 2 0.0907348
18.61 1 1.83342
18.61 2 0.0903973
18.71 1 1.82666
18.71 2 0.0900635
18.81 1 1.81967
18.81 2 0.0897334
18.91 1 1.81502
18.91 2 0.0894069
19.01 1 1.80846
19.01 2 0.089084
19.11 1 1.80198
19.11 2 0.0887557
19.21 1 1.79557
19.21 2 0.0885274
19.31 1 1.78923
19.31 2 0.088214
19.41 1 1.78277
19.41 2 0.087904
19.51 1 1.77829
19.51 2 0.0875974
19.61 1 1.77213
19.61 2 0.087294
19.71 1 1.76604
19.71 2 0.0869937
19.81 1 1.76001
19.81 2 0.0867707
19.91 1 1.75404
19.91 2 0.086476
20.01 1 1.74814
20.01 2 0.0861843
20.01 3 -0
20.11 1 1.74355
20.11 2 0.0858858
20.11 3 1.74897
20.11 4 0.0727846
20.21 1 1.73784
20.21 2 0.0856044
20.21 3 3.09236
20.21 4 0.150235
20.31 1 1.73223
20.31 2 0.085328
20.31 3 3.59228
20.31 4 0.176578
20.41 1 1.72113
20.41 2 0.084797
20.41 3 3.80158
20.41 4 0.188104
20.51 1 1.71403
20.51 2 0.0845636
20.51 3 3.90288
20.51 4 0.193453
20.61 1 1.70842
20.61 2 0.0842366
20.61 3 3.97039
20.61 4 0.1963
20.71 1 1.70252
20.71 2 0.0838648
20.71 3 4.02435
20.71 4 0.198808
20.81 1 1.69636
20.81 2 0.0835613
20.81 3 4.07488
20.81 4 0.200829
20.91 1 1.6895
20.91 2 0.0832816
20.91 3 4.09055
20.91 4 0.201879
21.01 1 1.68404
21.01 2 0.0830058
21.01 3 4.11284
21.01 4 0.203118
21.11 1 1.67742
21.11 2 0.0826825
21.11 3 4.13423
21.11 4 0.204129
21.21 1 1.67172
21.21 2 0.0824009
21.21 3 4.14533
21.21 4 0.204635
21.31 1 1.6667
21.31 2 0.0821001
21.31 3 4.16712
21.31 4 0.205371
21.41 1 1.6598
21.41 2 0.0818063
21.41 3 4.18004
21.41 4 0.206287
21.51 1 1.65419
21.51 2 0.0815296
21.51 3 4.18586
21.51 4 0.206546
21.61 1 1.6482
21.61 2 0.0812562
21.61 3 4.19599
21.61 4 0.207022
21.71 1 1.64298
21.71 2 0.0809315
21.71 3 4.20967
21.71 4 0.207546
21.81 1 1.63746
21.81 2 0.0807168
21.81 3 4.21287
21.81 4 0.207814
21.91 1 1.6315
21.91 2 0.0804257
21.91 3 4.21998
21.91 4 0.208147
22.01 1 1.62611
22.01 2 0.0801003
22.01 3 4.2304
22.01 4 0.208447
22.11 1 1.62093
22.11 2 0.0798451
22.11 3 4.23216
22.11 4 0.208528
22.21 1 1.61519
22.21 2 0.0796296
22.21 3 4.23722
22.21 4 0.208964
22.31 1 1.60969
22.31 2 0.0792914
22.31 3 4.24554
22.31 4 0.209188
22.41 1 1.60447
22.41 2 0.0790855
22.41 3 4.24645
22.41 4 0.209376
22.51 1 1.59931
22.51 2 0.0787797
22.51 3 4.25051
22.51 4 0.209424
22.61 1 1.59335
22.61 2 0.0785334
22.61 3 4.25425
22.61 4 0.209758
22.71 1 1.58863
22.71 2 0.0782948
22.71 3 4.25473
22.71 4 0.209772
22.81 1 1.58372
22.81 2 0.078064
22.81 3 4.25806
22.81 4 0.209912
22.91 1 1.57849
22.91 2 0.077789
22.91 3 4.26116
22.91 4 0.210057
23.01 1 1.57344
23.01 2 0.0775481
23.01 3 4.26136
